127.0.0.1 - - [31/Mar/2017:15:33:21 -0400] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:42:47 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 200 1603
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:43:29 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 4786
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:43:29 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 200 1603
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:43:49 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 4786
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:43:49 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 200 1625
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:44:20 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 4786
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:44:20 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 200 1605
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:44:31 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2482
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:45:37 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2482
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:45:37 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:45:37 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 200 392
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:46:08 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2482
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:46:08 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:46:08 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 200 399
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:46:25 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2482
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:46:25 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:46:25 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 200 399
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:46:27 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2482
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:46:27 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:46:27 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:46:44 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2482
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:46:44 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:46:44 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 200 359
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:47:10 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2482
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:47:10 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 200 1605
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:47:10 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:47:27 -0400] "POST /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:47:27 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5134
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:49:04 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2482
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:49:36 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2482
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:49:36 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:49:36 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 200 1573
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:49:37 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5134
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:49:38 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5134
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:49:38 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:50:23 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5134
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:51:41 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2482
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:51:51 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5134
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:54:16 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5131
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:54:16 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:54:18 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2577
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:54:32 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2579
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:54:32 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:54:32 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:54:50 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2625
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:54:50 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:54:50 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:55:04 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2582
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:55:04 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:55:04 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:55:27 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2582
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:55:28 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:55:28 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 200 339
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:56:50 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2579
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:56:50 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:56:50 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 200 359
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:56:51 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5131
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:56:51 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2579
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:56:52 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5131
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:56:53 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2579
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:56:59 -0400] "POST /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2866
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:57:16 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5131
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:57:18 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2579
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:58:28 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:58:28 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:58:28 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:58:47 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:58:47 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:58:47 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 200 359
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:58:55 -0400] "POST /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2963
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:58:56 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5131
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:58:57 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:58:58 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5131
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:59:06 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [31/Mar/2017:15:59:06 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5131
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:00:13 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:00:15 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5131
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:01:13 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:01:14 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5131
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:01:15 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:01:16 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5131
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:03:58 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5131
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:03:58 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:03:59 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2784
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:05:59 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2865
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:05:59 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:05:59 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:06:12 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 500 4039
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:06:27 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2847
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:06:27 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:06:27 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:07:29 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2847
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:07:29 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:07:29 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 200 1573
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:07:59 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2847
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:07:59 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 200 1573
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:07:59 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:08:06 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5131
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:08:12 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2847
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:08:57 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2897
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:08:57 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:08:57 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:09:39 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2893
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:09:39 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:09:39 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:09:59 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2893
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:09:59 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:09:59 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:10:07 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2893
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:10:07 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:10:07 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:10:18 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2893
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:10:18 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:10:18 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:10:34 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2893
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:10:34 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:10:34 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:11:24 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2893
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:11:24 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:11:24 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:11:49 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2893
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:11:49 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:11:49 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:12:44 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5131
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:13:19 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5320
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:13:19 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:13:27 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2893
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:13:33 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5320
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:13:39 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2893
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:14:28 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2922
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:14:28 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:14:28 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:17:16 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2922
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:17:16 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:17:16 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:21:22 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2924
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:21:22 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:21:22 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:21:24 -0400] "GET /08JDBC2/faces/list-students.xhtml HTTP/1.1" 200 5538
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:21:26 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2924
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:22:55 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2880
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:22:55 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:22:55 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:23:02 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2880
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:23:02 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:23:02 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:23:48 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2913
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:23:48 -0400] "GET /08JDBC2/faces/javax.faces.resource/style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:23:48 -0400] "GET /08JDBC2/faces/javax.faces.resource/add-student-style.css?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Mar/2017:16:24:09 -0400] "GET /08JDBC2/faces/add-student-form.xhtml HTTP/1.1" 200 2913
